id,baseDomain,originAttributes,name,value,host,path,expiry,lastAccessed,creationTime,isSecure,isHttpOnly,inBrowserElement,sameSite,rawSameSite
24,cambridge.org,"",_dc_gtm_UA-39106122-9,1,.cambridge.org,/,1576197395,1576197335808000,1576197335808000,0,0,0,0,0
25,twitter.com,"",tfw_exp,0,.twitter.com,/,1576283735,1576197335957000,1576197335957000,0,0,0,0,0
27,npr.org,"",optimizelyEndUserId,oeu1576197348866r0.1642338861115853,.npr.org,/,1591749348,1576197348877000,1576197348877000,0,0,0,0,0
28,youtube.com,"",VISITOR_INFO1_LIVE,Sp94iPgano4,.youtube.com,/,1591749348,1576197349114000,1576197349114000,1,1,0,0,0
29,youtube.com,"",GPS,1,.youtube.com,/,1576199148,1576197349114000,1576197349114002,0,0,0,0,0
30,doubleclick.net,"",IDE,AHWqTUmUBj8zJEkEY-YtEZrqIqJvPHKSv1otNiP9IWyAm2QV9c1ZbbjPGqNYWD1v,.doubleclick.net,/,1639269348,1576197497593000,1576197349485001,0,1,0,0,0
31,jwpsrv.com,"",JW_GCID,1fapwdb1to51,.jwpsrv.com,/g,1591965350,1576197350446000,1576197350446000,0,0,0,0,0
32,imrworldwide.com,"",IMRID,b6c675fc-48af-49eb-9fc2-dc04ac6be3b0,.imrworldwide.com,/,1609893349,1576197350673000,1576197350673000,0,0,0,0,0
33,npr.org,"",_ga,GA1.2.1247874146.1576197351,.npr.org,/,1639269350,1576197350696000,1576197350696000,0,0,0,0,0
34,npr.org,"",_gid,GA1.2.1555951707.1576197351,.npr.org,/,1576283750,1576197350697000,1576197350697000,0,0,0,0,0
35,scorecardresearch.com,"",UID,1B523a43a58a71ab77d22c11576197349,.scorecardresearch.com,/,1638405349,1576197536683000,1576197350708000,0,0,0,0,0
36,scorecardresearch.com,"",UIDR,1576197349,.scorecardresearch.com,/,1638405349,1576197536683000,1576197350708001,0,0,0,0,0
37,npr.org,"",_gat,1,.npr.org,/,1576197411,1576197351008000,1576197351008000,0,0,0,0,0
38,npr.org,"",_fbp,fb.1.1576197351161.1170478549,.npr.org,/,1583973351,1576197351161000,1576197351161000,0,0,0,0,0
40,npr.org,"",_cb_ls,1,www.npr.org,/,1610325351,1576197351293000,1576197351293000,0,0,0,0,0
41,npr.org,"",_cb,BWS78iC7sKPS2bquO,www.npr.org,/,1610325351,1576197351300000,1576197351300000,0,0,0,0,0
42,npr.org,"",_chartbeat2,.1576186673560.1576197351299.1.CbfhTlDiAKlLBJ0dGvU1e47BjJPyY.1,www.npr.org,/,1610325351,1576197351301000,1576197351301000,0,0,0,0,0
43,npr.org,"",_cb_svref,null,www.npr.org,/,1576199151,1576197351302000,1576197351302000,0,0,0,0,0
44,npr.org,"",__gads,ID=8c6c3260a09c7154:T=1576197350:S=ALNI_MaKjPiQAmZZyuQuX7K4k-fLxuTfKQ,.npr.org,/,1639269350,1576197351399000,1576197351399000,0,0,0,0,0
45,facebook.com,"",fr,0PhuqNptqZlYqPtIb..Bd8tzm..F3y.1.0.Bd8tzm.,.facebook.com,/,1583973351,1576197536680000,1576197351204000,1,1,0,0,0
46,atdmt.com,"",AA003,AXw0ZvthymSnf82sWtPAPLclxEgyFeaXynJ_MGjvd2B4A2qbF5j7HhhBAC1Zd86bFWo,.atdmt.com,/,1583973351,1576197351996000,1576197351996000,0,1,0,0,0
47,atdmt.com,"",ATN,1.1576197351.10331424873000688595.AYJWVN1mWRM_sQ3vE2w,.atdmt.com,/,1639269351,1576197351996000,1576197351996001,0,1,0,0,0
49,npr.org,"",_chartbeat4,t=gH68gBlXoqVD71BGGCcaWVKDwLXeg&E=0&x=0&c=0.25&y=8220&w=630,www.npr.org,/,1576197426,1576197366179000,1576197366179000,0,0,0,0,0
50,charitywater.org,"",optimizelyEndUserId,oeu1576197366505r0.7067485317098495,.charitywater.org,/,1591749366,1576197366517000,1576197366517000,0,0,0,0,0
53,charitywater.org,"",countrypreference,US,.charitywater.org,/,1607733366,1576197367167000,1576197366142000,0,0,0,0,0
54,zdassets.com,"",__cfduid,dfa4964812087e8ce17969ede7d17890d1576197366,.zdassets.com,/,1578789366,1576197367245000,1576197367245000,1,1,0,0,0
55,charitywater.org,"",ajs_user_id,null,.charitywater.org,/,1607733367,1576197367430000,1576197367430000,0,0,0,0,0
56,charitywater.org,"",ajs_group_id,null,.charitywater.org,/,1607733367,1576197367431000,1576197367431000,0,0,0,0,0
59,charitywater.org,"",_ga,GA1.2.1393971965.1576197368,.charitywater.org,/,1639269368,1576197368153000,1576197368153000,0,0,0,0,0
60,charitywater.org,"",_gid,GA1.2.1345406420.1576197368,.charitywater.org,/,1576283768,1576197368153000,1576197368153001,0,0,0,0,0
61,charitywater.org,"",_gat,1,.charitywater.org,/,1576197428,1576197368154000,1576197368154000,0,0,0,0,0
62,bing.com,"",MUID,314A24CE9C186523226B2AFF98186600,.bing.com,/,1609893367,1576197368279000,1576197368279000,0,0,0,0,0
63,bing.com,"",MR,0,.bat.bing.com,/,1591749367,1576197368280000,1576197368280000,0,0,0,0,0
66,twitter.com,"",personalization_id,"""v1_xRdkmAotfKYtzJAH4e7a5g==""",.twitter.com,/,1639269369,1576197369037000,1576197369037000,0,0,0,0,0
68,charitywater.org,"",__stripe_sid,7c8617bd-3473-49ee-a63b-2bbf08d4af75,.www.charitywater.org,/,1576199170,1576197370971000,1576197366641001,0,0,0,0,0
69,charitywater.org,"",__stripe_mid,240260ae-1a69-4a38-bc47-0b1b371ba9cd,.www.charitywater.org,/,1607733370,1576197370971000,1576197366641000,0,0,0,0,0
70,stripe.com,"",m,7a92c5aa-fca3-4b89-bea6-d5ca4dd7fdbd,m.stripe.com,/,1891557371,1576197371053000,1576197367568000,1,1,0,0,0
71,charitywater.org,"",_fbp,fb.1.1576197368955.436859356,.charitywater.org,/,1583973371,1576197371296000,1576197368955000,0,0,0,0,0
72,charitywater.org,"",ajs_anonymous_id,%2209422b09-e810-47b9-bec4-7fe3b7a6b602%22,.charitywater.org,/,1607733371,1576197371307000,1576197367441000,0,0,0,0,0
73,charitywater.org,"",_maji_consent,{%22id%22:%228e0a808a-a595-4a24-8abd-5362eea86917%22%2C%22policy_version%22:%222019.3%22},.charitywater.org,/,1607733372,1576197372615000,1576197372615000,0,0,0,0,0
74,usa.gov,"",_ga,GA1.2.1135714936.1576197392,.usa.gov,/,1639269392,1576197392272000,1576197392272000,0,0,0,0,0
75,usa.gov,"",_gid,GA1.2.1734285676.1576197392,.usa.gov,/,1576283792,1576197392273000,1576197392273000,0,0,0,0,0
76,usa.gov,"",_gat,1,.usa.gov,/,1576197452,1576197392276000,1576197392276000,0,0,0,0,0
77,usa.gov,"",nmstat,1576197439389,.www.usa.gov,/,1662597392,1576197392332000,1576197392332000,0,0,0,1,1
78,usa.gov,"",_gat_GSA_ENOR0,1,.usa.gov,/,1576197452,1576197392403000,1576197392403000,0,0,0,0,0
79,usa.gov,"",_gat_GSA_ENOR1,1,.usa.gov,/,1576197452,1576197392412000,1576197392412000,0,0,0,0,0
80,usa.gov,"",_gat_GSA_ENOR2,1,.usa.gov,/,1576197452,1576197392424000,1576197392424000,0,0,0,0,0
81,loc.gov,"",__cfduid,d66b7fb4551618c07e26c587656b7fb6b1576197411,.loc.gov,/,1578789411,1576197412759000,1576197412759000,0,1,0,0,0
83,loc.gov,"",s_fid,792FD4979379CA61-0F107CFA5093E7B2,.loc.gov,/,1734050213,1576197413561000,1576197413561000,0,0,0,0,0
84,loc.gov,"",s_vi,[CS]v1|2EF96E920515BABF-60000681314F47A5[CE],.loc.gov,/,1639269413,1576197413741000,1576197413741000,0,0,0,0,0
85,loc.gov,"",mbox,session#3d360fc3a66c4047b462c4592c0ae9c4#1576199275|PC#3d360fc3a66c4047b462c4592c0ae9c4.17_41#1639442215,.loc.gov,/,1639442215,1576197414059000,1576197413027000,0,0,0,0,0
86,loc.gov,"",mboxEdgeCluster,17,.loc.gov,/,1576199274,1576197414060000,1576197414060000,0,0,0,0,0
87,congress.gov,"",__cfduid,d3f3bab822bc0af20c2b3fd385016488a1576197434,.congress.gov,/,1578789434,1576197435634000,1576197435634000,0,1,0,0,0
88,congress.gov,"",s_fid,547E4F93A5B256B8-229D0CEFA8C95E05,.congress.gov,/,1734050236,1576197436252000,1576197436252000,0,0,0,0,0
89,congress.gov,"",PHPSESSID,eff23r8pvkn27v3976724i2tii,www.congress.gov,/,1576201036,1576197436298000,1576197436298000,0,1,0,0,0
90,congress.gov,"",s_vi,[CS]v1|2EF96E9D8515E6EA-60000AA75154F373[CE],.congress.gov,/,1639269436,1576197436331000,1576197436331000,0,0,0,0,0
91,fdlp.gov,"",__cfduid,d41b28eaa1d21bb7755ea063ab38a93fb1576197453,.fdlp.gov,/,1578789453,1576197454803000,1576197454803000,0,1,0,0,0
92,fdlp.gov,"",_ga,GA1.3.526129940.1576197457,.www.fdlp.gov,/,1639269456,1576197456879000,1576197456879000,0,0,0,0,0
93,fdlp.gov,"",_gid,GA1.3.1407288732.1576197457,.www.fdlp.gov,/,1576283856,1576197456879000,1576197456879001,0,0,0,0,0
94,fdlp.gov,"",_gat,1,.www.fdlp.gov,/,1576197516,1576197456882000,1576197456882000,0,0,0,0,0
95,gpo.gov,"",__cfduid,d3809e07e4e760b983dd47d2d9519818d1576197476,.gpo.gov,/,1578789476,1576197478320000,1576197478320000,0,1,0,0,0
96,google.com,"",1P_JAR,2019-12-13-00,.google.com,/,1578789495,1576197496742000,1576197076067000,0,0,0,0,0
97,easternct.edu,"",__atuvc,1%7C50,www.easternct.edu,/,1610498297,1576197497233000,1576197497233000,0,0,0,0,0
98,easternct.edu,"",__atuvs,5df2dd78efb297b1000,www.easternct.edu,/,1576199297,1576197497234000,1576197497234000,0,0,0,0,0
102,addthis.com,"",uvc,2%7C50,.addthis.com,/,1610498297,1576197497395000,1576197335487000,1,0,0,0,0
103,easternct.edu,"",_ga,GA1.2.1743529602.1576197498,.easternct.edu,/,1639269497,1576197497555000,1576197497555000,0,0,0,0,0
104,easternct.edu,"",_gid,GA1.2.1153986166.1576197498,.easternct.edu,/,1576283897,1576197497556000,1576197497556000,0,0,0,0,0
105,easternct.edu,"",_gat_UA-23434713-1,1,.easternct.edu,/,1576197557,1576197497559000,1576197497559000,0,0,0,0,0
106,addthis.com,"",loc,MDYxMDVOQVVTQ1QyMjE4MTA3MzUzMzAwMDBDSA==,.addthis.com,/,1610498297,1576197497796000,1576197336046000,1,0,0,0,0
107,adnxs.com,"",uuid2,3212168062448478788,.adnxs.com,/,1583973498,1576197498080000,1576197498080000,0,1,0,0,0
108,demdex.net,"",demdex,71773864950287744790900403699856668305,.demdex.net,/,1591749498,1576197498109000,1576197498109000,1,0,0,0,0
109,bluekai.com,"",bkdc,phx,.bluekai.com,/,1591749497,1576197498129000,1576197498129000,1,0,0,0,0
110,bluekai.com,"",bkpa,KJpEnXTLu5Dl1Mx6Bf1FuithpuMJpPcn0zpBnnWNPL+1LEPBuEBvuDTh1pzt1eJBuM/O9cZAeyW=,.bluekai.com,/,1591749497,1576197498129000,1576197498129001,1,0,0,0,0
111,bluekai.com,"",bku,ra/99c75Xkl5V1TI,.bluekai.com,/,1591749497,1576197498129000,1576197498129002,1,0,0,0,0
112,demdex.net,"",dpm,71773864950287744790900403699856668305,.dpm.demdex.net,/,1591749498,1576197498160000,1576197498160001,1,0,0,0,0
113,media6degrees.com,"",clid,2q2fdrt01170cpisorlq3zxb000000019m011e01c01,.media6degrees.com,/,1591749497,1576197498163000,1576197498163000,0,0,0,0,0
114,media6degrees.com,"",acs,012020k1q2fdrtxzt10,.media6degrees.com,/,1591749497,1576197498163000,1576197498163003,0,0,0,0,0
115,adsrvr.org,"",TDID,a062f595-d23b-4d0c-af1d-1701ee74bce9,.adsrvr.org,/,1607819897,1576197498164000,1576197498164000,0,0,0,0,0
117,mathtag.com,"",uuid,8beb5df2-d606-4c00-9702-adc19921bec5,.mathtag.com,/,1610152697,1576197498176000,1576197498176000,0,0,0,0,0
118,w55c.net,"",wfivefivec,wmY4KwHA1IFyYh5,.w55c.net,/,1610498297,1576197498178000,1576197498178000,1,0,0,0,0
119,addthis.com,"",mus,0,.addthis.com,/,1609893498,1576197498185000,1576197497320001,1,0,0,0,0
120,addthis.com,"",ouid,5df2dcd60001b7dbca8812283eb7174e5070b6c7f113f3f74f0d,.addthis.com,/,1609893498,1576197498185000,1576197335490000,1,0,0,0,0
121,addthis.com,"",uid,5df2dcd673025bb4,.addthis.com,/,1609893498,1576197498185000,1576197335490004,1,0,0,0,0
122,adsrvr.org,"",TDCPM,CAESFgoHYWRkdGhpcxILCKjf9_PY2_83EAUYBSABKAIyCwiI24mg79v_NxAFOAE.,.adsrvr.org,/,1607819897,1576197498244000,1576197498164001,0,0,0,0,0
123,mathtag.com,"",uuidc,boQaoRtnx75joe616cjcTFUBzsHPvbMItqsWan4y59+dp77HDZWQu1wGUp1sW6/DuxHf/7zxkFAU7pNObqngrGN4H+fIzKJd9kmjHkuE1NA=,.mathtag.com,/,1610152697,1576197498265000,1576197498265000,0,0,0,0,0
124,mit.edu,"",_ga,GA1.2.1939870747.1576197514,.mit.edu,/,1639269514,1576197514040000,1576197514040000,0,0,0,0,0
125,mit.edu,"",_gid,GA1.2.540093578.1576197514,.mit.edu,/,1576283914,1576197514040000,1576197514040001,0,0,0,0,0
126,mit.edu,"",_gat_gtag_UA_1592615_11,1,.mit.edu,/,1576197574,1576197514049000,1576197514049000,0,0,0,0,0
127,mit.edu,"",_gat_gtag_UA_1592615_30,1,.mit.edu,/,1576197574,1576197514061000,1576197514061000,0,0,0,0,0
128,qualtrics.com,"",__cfduid,d0f8c28fc151a01699672d4903aa024611576197513,.siteintercept.qualtrics.com,/,1578789513,1576197514395000,1576197514395000,1,1,0,0,0
129,academia.edu,"",auvid3,dFhopW-cneKnC-crVpTH,.academia.edu,/,1607755135,1576197536452000,1576197536452000,0,0,0,0,0
130,academia.edu,"",auvid,MTU3NjE5NzUzNjY1ODowLjU2NzMzNTIwMjExNDUwMjg%3D,.academia.edu,/,1578789536,1576197536894000,1576197536894000,0,0,0,0,0
131,academia.edu,"",G_ENABLED_IDPS,google,.www.academia.edu,/,253402257600,1576197537110000,1576197537110000,0,0,0,0,0
132,academia.edu,"",_ga,GA1.2.1604414047.1576197537,.academia.edu,/,1639269537,1576197537164000,1576197537164000,0,0,0,0,0
133,academia.edu,"",_gid,GA1.2.1440693375.1576197537,.academia.edu,/,1576283937,1576197537166000,1576197537166000,0,0,0,0,0
134,academia.edu,"",_gat,1,.academia.edu,/,1576197597,1576197537171000,1576197537171000,0,0,0,0,0
